,Date,URL,Keyword,Tweet
92,2023-04-05 15:03:23+00:00,https://twitter.com/EFORTnet/status/1643630417759666179,arthroplasty,"Future research, with specific focus on #acetabular offset, is needed to better understand its impact on #totalhiparthroplasty 📄 https://t.co/IeekKGcO8u #arthroplasty #OpenReviews  #THA #hipsurgery"
93,2023-04-05 15:00:51+00:00,https://twitter.com/PC_Orthopedics/status/1643629782515478537,arthroplasty,"PCO23 is happy to introduce one of our faculty members! 👨🏻‍⚕️ @CambridgeHipDoc is a Consultant Orthopedic Surgeon specialising in both sports surgery and arthroplasty aspects of hip surgery. 🩺 
👉🏼 https://t.co/jCfuSfEedU
📍🇫🇷 Meet him in Toulouse, France, from 8 to 10 June 2023! https://t.co/oJemVzuSsf"
94,2023-04-05 14:56:37+00:00,https://twitter.com/DALsurgresearch/status/1643628713609682945,arthroplasty,Medical student Matt Kivell- TXA admin in arthroplasty.  Clinical outcome research. https://t.co/Wc7WLpT9br
95,2023-04-05 14:26:29+00:00,https://twitter.com/Jointmedica/status/1643621132258476032,arthroplasty,"Findings following a gait analysis study found “Resurfacing hip arthroplasty better preserves a normal gait pattern at increasing walking speeds compared to total hip arthroplasty”.

The result of this study provides additional information to those seeking hip arthroplasty… https://t.co/CAXUKU60qd"
96,2023-04-05 14:20:27+00:00,https://twitter.com/RS_Preprints/status/1643619615556218880,arthroplasty,Evaluation of short-term clinical and imaging outcomes of porous coated trabecular titanium cup manufactured with electron beam melting technique in primary total hip arthroplasty: prospective study o...  #preprints https://t.co/XSzq3pD4Jx
97,2023-04-05 13:28:06+00:00,https://twitter.com/RAPMOnline/status/1643606438248341506,arthroplasty,"Migration rate of proximal adductor canal block catheters placed parallel versus perpendicular to the nerve after total knee arthroplasty

https://t.co/U5C2thQCPB

#regionalanesthesia #TKA #anesthesia #acutepain #nerveblocks 
@dr_rajgupta @ESchwenkMD @ASRA_Society https://t.co/KHKqHeUy8M"
98,2023-04-05 12:45:38+00:00,https://twitter.com/LisaPBRI/status/1643595751598039040,arthroplasty,"""Assessing Appropriateness for Shoulder
Arthroplasty Using a Shared Decision-
Making Process""

🔵Validate an appropriateness decision-aid tool as a part of engaging patients with glenohumeral arthritis in their surgical management

https://t.co/BKftUGOlul https://t.co/RINTWmBtDX"
99,2023-04-05 12:39:00+00:00,https://twitter.com/HipSocKneeSoc/status/1643594083271671809,arthroplasty,What is the Learning #SHAK?  Dr. Hamilton explains.  Access the Learning SHAK through our LINK IN BIO. #onlinelearning #arthroplasty #adultreconstruction #courses #meded #hip #knee https://t.co/MRPCZpwviD
100,2023-04-05 12:16:16+00:00,https://twitter.com/Gnomelover1970/status/1643588360315838465,arthroplasty,"@txsportsdoc @generalorthomd If you thinking arthroplasty in the context of Parkinson’s symptoms.

https://t.co/NQbBYRxp58 https://t.co/efd7MurN8a"
101,2023-04-05 11:21:06+00:00,https://twitter.com/HowardMaffucci/status/1643574478067101701,arthroplasty,"2/2 Radiographs were obtained postoperatively in the hospital and personally reviewed. These show a total hip arthroplasty with normal alignment."" Good to be normal!"
102,2023-04-05 10:00:23+00:00,https://twitter.com/jbjs/status/1643554164058861568,arthroplasty,"Utility of Diagnostic Tests Before Reimplantation in Patients Undergoing 2-Stage Revision Total Joint Arthroplasty - A Systematic Review and Meta-analysis

https://t.co/R4nLiEEvFp https://t.co/F4jd1rhd0b"
103,2023-04-05 06:50:40+00:00,https://twitter.com/dr_arthroplasty/status/1643506420158173185,arthroplasty,"@randsborg There are more important questions to be answered than removal, perhaps .."
104,2023-04-05 05:55:10+00:00,https://twitter.com/BoneJointJ/status/1643492455734550530,arthroplasty,"How good is modern TKA? This large propensity-matched cohort study shows that within 1 year, TKA returns health-related quality of life to normal population levels for age, sex &amp; BMI.

#Arthroplasty #Knee #BJJ @EdinburghKnee @lzyapp 

https://t.co/PurRvVVEYT https://t.co/bEdKoQGWHn"
105,2023-04-05 05:50:13+00:00,https://twitter.com/sayanamk/status/1643491208650432513,arthroplasty,"@Davembmd A “special interest clinic” for hip &amp; knee arthroplasty with a structured referral form had 66.64 - 80% conversion rate for surgery. Sometimes all pts were booked for surgery @ROHNHSFT 

 teaching clinic for trainees."
106,2023-04-05 01:23:54+00:00,https://twitter.com/BrooksKleinPT/status/1643424187456028673,arthroplasty,"A quick PubMed search on UCL reconstructions (excluding thumb and fingers):

- 521 entries from 1981 to today
- 1981: First entry describing UCLR, but for elbow arthroplasty
- 1986: Dr. Jobe’s original case series on UCLR in athletes

Amazing to see the growth in research. https://t.co/skftvXkP1c"
107,2023-04-05 01:01:57+00:00,https://twitter.com/CiOSjournal/status/1643418666191720448,arthroplasty,"Trend Shift in the Cause of Revision Total Knee Arthroplasty over 17 Years
🌷https://t.co/idyYGVUP46
Clin Orthop Surg. 2023;15(2)Bo-Ram Na
#Revision #Total_knee_arthroplasty #Trend #Cause https://t.co/l2xfQFxOxd"
108,2023-04-05 01:01:01+00:00,https://twitter.com/CarlosrgcMd/status/1643418428441493504,arthroplasty,"@orthobullets Conversion to reverse shoulder arthroplasty, since it’s been five years, maybe just need to replace head and do the glenoid, avoiding changing humeral stem."
109,2023-04-05 00:52:57+00:00,https://twitter.com/JHandSurg/status/1643416401426763780,arthroplasty,"New #VisualAbstract! 

A Prospective Clinical Trial Comparing Denervation With Suspension #Arthroplasty for Treatment of Carpometacarpal #Arthritis of the #Thumb

@uazmedphx

#BonesOfHand #CarpometacarpalJoint #orthopedic #HandSurgery

https://t.co/Hn81lGlyxx https://t.co/SVqx0Heza0"
110,2023-04-05 00:00:35+00:00,https://twitter.com/JArthroplasty/status/1643403223028334593,arthroplasty,"Read more for free here:
https://t.co/5so2KVCkmK https://t.co/nNhopCMn7d"
111,2023-04-04 23:06:04+00:00,https://twitter.com/DrAmitZaveri/status/1643389503002890242,arthroplasty,@OrthopodReg There’s an arthroplasty surgeon somewhere now thanking the Orthopaedic Gods that they don’t have to fragment-specific three-column the hell out of that radius 😎
112,2023-04-04 22:01:01+00:00,https://twitter.com/LippincottMed/status/1643373131694764032,arthroplasty,"Body mass index affects long-term outcomes of 'partial' knee arthroplasty, reports a study in @jbjs. Includes an analysis of over 10,000 knee replacements from national databases. https://t.co/neJDEff68E https://t.co/sU7BQcBacp"
113,2023-04-04 21:36:56+00:00,https://twitter.com/RS_Preprints/status/1643367069776224258,arthroplasty,"The efficacy of intraosseous tranexamic acid administration in a proximal femoral canal in cementless total hip arthroplasty, A Double-blinded Randomized Controlled Trial #preprints https://t.co/PR4YW8sb0h"
114,2023-04-04 20:48:23+00:00,https://twitter.com/karenkchui/status/1643354851684884483,arthroplasty,"Thank you @RNOHhipandknee for a wonderful 6 months 🤩

Great bosses 💪🏽
Complex &amp; interesting arthroplasty cases 🦿
The✨dream team ✨in the operating theatre

Every list was enjoyable &amp; educational 🤓
Thank you @RNOHnhs 💜!
#orthotwitter"
115,2023-04-04 19:46:11+00:00,https://twitter.com/RS_Preprints/status/1643339201159495680,arthroplasty,An Observational Study of the Pharmacokinetics of Adductor Canal Block using Liposomal Bupivacaine and in Total Knee Arthroplasty #preprints https://t.co/46V1TaRU6u
116,2023-04-04 16:44:40+00:00,https://twitter.com/DocThorAlarcon/status/1643293518218027012,arthroplasty,@Davembmd Thinking if can be use as internal brace for arthroplasty
117,2023-04-04 15:50:50+00:00,https://twitter.com/maximivanovmd/status/1643279971866095617,arthroplasty,"@generalorthomd Tough case, I would revise the fixation with a fibula allograft, or i would nail it and open on the nonunion site, burr it and pack it up with iliac crest autograft maybe even tricortical.
I would shy away from arthroplasty, due to increased postop complications risk in his case"
118,2023-04-04 15:29:56+00:00,https://twitter.com/DonDokular/status/1643274710409441283,arthroplasty,"@Thispresh THIS IS A NORMAL STRESS-FREE PROCEDURE IN MOST ORTHOPAEDIC HOSPITALS IN NIGERIA. ARTHROPLASTY AND RELATED PROCEDURES ARE ACCURATELY DONE IN NIGERIA. LET'S GET SOMETHING CLEAR, HEALTHCARE CHALLENGES HERE IS NOT NECESSARILY WITH DOCTORS BUT ABOUT ARCHAIC GOVT POLICIES &amp;POOR FUNDING"
119,2023-04-04 15:22:41+00:00,https://twitter.com/MGHToronto/status/1643272885241368577,arthroplasty,MGH and @Sunnybrook have launched a solution to reduce wait times for hip and knee replacement surgery: the Toronto Regional Arthroplasty Collaborative. This initiative is expected to reduce the hip and knee replacement backlog by 25 per cent in Toronto by April 2024. 1/2 https://t.co/EsILkedr00
120,2023-04-04 15:00:30+00:00,https://twitter.com/Sunnybrook/status/1643267306120785922,arthroplasty,"As of April 1st, 2023 Sunnybrook’s Holland Centre &amp; Michael Garron Hospital launched the Toronto Regional Arthroplasty Collaborative (TRAC) to help reduce wait times for hip and knee joint replacement surgery (or arthroplasty) in Ontario.

Read more: https://t.co/5sBZJKozbu https://t.co/UU9lybnluF"
121,2023-04-04 14:52:56+00:00,https://twitter.com/DiffidentAlice/status/1643265399415250945,arthroplasty,"@ClayReith @EmeryEsco @Punisheddrpiss @ZivoUS @JUNlPER @Glinner Total knee arthroplasty. Which is a surgery with a 15% regret rate, yet no one calls for limiting or banning it.

Do you have evidence that malpractice is especially common with GAC?"
122,2023-04-04 14:00:16+00:00,https://twitter.com/ASESmembers/status/1643252146467401730,arthroplasty,"Ever wonder how clinical outcomes are after bilateral shoulder arthroplasty?  Read up! @JsesFamily
https://t.co/5Mj5qp8Oer

#ASES #JSES #ResearchTuesday #OrthoTwitter 

(Photo: https://t.co/cZa4AzKpqK) https://t.co/gQ5n8ukGaJ"
123,2023-04-04 13:23:16+00:00,https://twitter.com/OrthoEvidence/status/1643242834386993152,arthroplasty,"50 patients with primary knee osteoarthritis scheduled for a total knee arthroplasty were randomized to receive:

1⃣ TKA with patellar resurfacing (n=25)
2⃣ TKA without patellar resurfacing (n=25)

A posterior cruciate ligament substituting TKA was performed in all patients."
124,2023-04-04 13:22:53+00:00,https://twitter.com/OrthoEvidence/status/1643242737230028802,arthroplasty,"🦵 Patellar Resurfacing in Total Knee Arthroplasty

Patellar resurfacing in TKA is highly controversial. Some surgeons say it improves outcomes, while others say it has no clinical benefit and can even increase the risk of complications.

This RCT aimed to find out the truth:"
125,2023-04-04 12:52:58+00:00,https://twitter.com/JointMedicalHol/status/1643235210828611585,arthroplasty,"Exciting news! JMH City Hospital &amp; JMH Isipingo Hospital have officially joined the Discovery Health Joint Arthroplasty Network. For our patient’s, it means that JMH is now able to continue providing top-quality care to those in need. For more information, email info@jmh.co.za https://t.co/fWRMCwPeOh"
126,2023-04-04 10:01:12+00:00,https://twitter.com/BJAJournals/status/1643191983828025348,arthroplasty,"Check out the April edition of the BJA #miniflipbook. 

Articles on #standardisedendpoints #opioids #arthroplasty #nervestimulation #cannabinoids #videolaryngoscopy #globalhealth 

https://t.co/2IOSCq8ocW https://t.co/iDkRAgsozW"
127,2023-04-04 08:57:20+00:00,https://twitter.com/zelina_mila/status/1643175911884193792,arthroplasty,Excited to be attending the Orthopaedics and Arthroplasty Conference 2023! This conference offers a valuable opportunity to gain insights from industry experts and collaborate on innovative approaches to improve patient outcomes. #OrthoArthroplastyConf2023 #MedicalResearch. https://t.co/S9vopBg0Yk
128,2023-04-04 07:57:38+00:00,https://twitter.com/dr_arthroplasty/status/1643160885031231488,arthroplasty,Jai Jinendra 🙏 https://t.co/JDp0A0k0Lf
129,2023-04-04 06:16:06+00:00,https://twitter.com/Dr_NaveenReddy1/status/1643135333419352064,arthroplasty,"Don’t ignore knee pain ! Kindly get it evaluated and treated at the earliest.

Dr M Naveen Chandar Reddy
MBBS, D’Ortho, DNB Ortho,
Fellowship in Hip &amp; Knee Arthroplasty (Italy)
Trauma &amp; Joint Replacement Specialist

Consultant Orthopaedic Surgeon.
Mobile : 91600 60909 https://t.co/uY7c5VDZiG"
130,2023-04-07 09:44:31+00:00,https://twitter.com/LadyInterlocks/status/1644274948557422592,arthroplasties,"@generalorthomd @KurteL10 Agree.

Depends on the joint, but if we’re talking a native (non-arthroplasty) knee, usually if it’s septic you’ll be able to get SOMEthing.

Have had chronic infections in complex arthroplasties where the fluid was too thick to get through even an 18g, but that’s rare."
131,2023-04-06 12:25:16+00:00,https://twitter.com/CIHI_ICIS/status/1643953015739633665,arthroplasties,"En dépit des efforts constants pour réduire les retards en chirurgie, les patients dans la plupart des provinces canadiennes continuent d’attendre plus longtemps qu’avant la pandémie pour les arthroplasties de la hanche et du genou. Rapport : https://t.co/WtLfNaWH3I https://t.co/gANkgfTlrX"
132,2023-04-05 21:16:39+00:00,https://twitter.com/JournalGIM/status/1643724352985214978,arthroplasties,"Regional supply of physicians &amp; industry payments associated with increased utilization of PCIs &amp; knee arthroplasties in ""Association of Device Industry Payments, Physician Supply, &amp; Regional Utilization of Orthopedic and Cardiac Procedures"" @TimAndersonMD https://t.co/IZ6sP4hc5F https://t.co/JoT6CQU1sF"
133,2023-04-02 16:23:51+00:00,https://twitter.com/ShivRoyal/status/1642563503184642049,arthroplasties,"@Ropivacaine @UAB_Anesthesia @KukrejaPromil @KalagaraHari @resa0216 @AKofskeyMD @BJAJournals @HughHemmings @DalAnesthesia @MayoAnesthesia @_tomabbott @NarouzeMD @colinjmccartney @EMARIANOMD @Steve_Coppens @ajrmacfarlane @DrPhilipPeng @ASRA_Society I am not just talking about LIA, there are many other RA techniques for Hip (Hemi) Arthroplasties. LIA is OK for those having THA under Spinal, those done under GA get LPB and SPB in my practice. PENG, LCFN and LIA good for Day Case THA."
134,2023-04-01 19:47:11+00:00,https://twitter.com/orthotraumamd/status/1642252286654136324,arthroplasties,@orthobullets @RothmanOrtho @PaulSethiMD @vegascourse @RachelFrankMD @H2O_SportsMD @BillLevineMD @umasrikumaran @rish_parmar @ReedHoyerMD @DrRobHartzler @JonBarlowMD @H2O_SportsMD agree. I am a little concerned regarding history of infection on the other side. Curious to know how much the glenoid has eroded since this side was done. How often is everyone doing primary hemi arthroplasties?
